,pubmed_id,value,class,id_ontology
219,1676565|t|Carrier detection and prenatal diagnosis of Pelizaeus-Merzbacher disease using a combination of anonymous DNA polymorphisms and the proteolipid protein (PLP) gene cDNA.,,,
220,"1676565|a|We report carrier identification and a prenatal diagnosis using DNA polymorphisms in 2 families with X-linked Pelizaeus-Merzbacher disease (PMD). In both families, the proteolipid protein (PLP) gene in the single affected male could be traced back to his unaffected maternal grandfather. Therefore, each family contains a new mutation. In the case of the prenatal diagnosis, the fetus was shown by cytogenetic analysis to be a female, who we predict will be a noncarrier of PMD based on her genotype with the PLP intragenic polymorphism.. ",,,
221,1676565,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
222,1676565,X-linked Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
223,1676565,PMD,SpecificDisease,OMIM:312080
224,1676565,PMD,SpecificDisease,OMIM:312080
226,1776638|t|Gardner syndrome in a boy with interstitial deletion of the long arm of chromosome 5.,,,
227,"1776638|a|We described a 15-year-old boy with Gardner syndrome (GS), mental retardation, and craniofacial abnormalities. High-resolution banding analysis showed an interstitial deletion of the long arm of chromosome 5 (q22. 1----q31 1----q31. 1). The breakpoints in the present case and in 3 previously reported 5q- patients with adenomatous polyposis coli suggest that the gene responsible for GS/or familial polyposis coli (FPC) is in the 5q22 region, a result consistent with the findings of linkage studies ",,,
228,1776638,Gardner syndrome,SpecificDisease,D005736
229,1776638,Gardner syndrome,SpecificDisease,D005736
230,1776638,GS,SpecificDisease,D005736
231,1776638,mental retardation,DiseaseClass,D008607
232,1776638,craniofacial abnormalities,DiseaseClass,D019465
233,1776638,adenomatous polyposis coli,SpecificDisease,D011125
234,1776638,GS,SpecificDisease,D005736
235,1776638,familial polyposis coli,SpecificDisease,D011125
236,1776638,FPC,SpecificDisease,D011125
238,1577763|t|Type I human complement C2 deficiency. A 28-base pair gene deletion causes skipping of exon 6 during RNA splicing.,,,
239,"1577763|a|Two variants of a genetic deficiency of complement protein C2 (C2D) have been previously identified. No C2 protein translation is detected in type I deficiency, while type II deficiency is characterized by a selective block in C2 secretion. Type I C2 deficiency was described in a family in which the C2 null allele (C2Q0) is associated with the major histocompatibility haplotype/complotype HLA-A25, B18, C2Q0, BfS, C4A4, C4B2, Drw2; this extended haplotype occurs in over 90% of C2-deficient individuals (common complotype/haplotype). To determine the molecular basis of type I C2 deficiency, the C2 gene and cDNA were characterized from a homozygous type I C2-deficient individual with the common associated haplotype/complotype. We found a 28-base pair deletion in the type I C2Q0 gene, beginning 9 base pairs upstream of the 3-end of exon 6, that generates a C2 transcript with a complete deletion of exon 6 (134 base pair) and a premature termination codon. In studies of eight kindred, the 28-base pair deletion was observed in all C2Q0 alleles associated with the common type I deficient complotype/haplotype; this deletion was not present in normal C2 nor in type II C2-deficient genes. These data demonstrate that  1) type I human complement C2 deficiency is caused by a 28-base pair genomic deletion that causes skipping of exon 6 during RNA splicing, resulting in generation of a premature termination codon, 2) the 28-base pair deletion in the type I C2Q0 gene is strongly associated with the HLA haplotype/complotype A25, B18, C2Q0, BfS, C4A4, C4B2, Drw2, suggesting that all C2-deficient individuals with this haplotype/complotype will harbor the 28-base pair C2 gene deletion, and 3) type II C2 deficiency is caused by a different, as yet uncharacterized, molecular genetic defect.. ",,,
240,1577763,Type I human complement C2 deficiency,SpecificDisease,OMIM:217000
241,1577763,deficiency of complement protein C2,SpecificDisease,OMIM:217000
242,1577763,Type I C2 deficiency,SpecificDisease,OMIM:217000
243,1577763,C2-deficient,Modifier,OMIM:217000
244,1577763,type I C2 deficiency,SpecificDisease,OMIM:217000
245,1577763,type I C2-deficient,Modifier,OMIM:217000
246,1577763,type II C2-deficient,Modifier,OMIM:217000
247,1577763,type I human complement C2 deficiency,SpecificDisease,OMIM:217000
248,1577763,C2-deficient,Modifier,OMIM:217000
249,1577763,type II C2 deficiency,SpecificDisease,OMIM:217000
250,1577763,genetic defect,DiseaseClass,D030342
252,10767339|t|(Over)correction of FMR1 deficiency with YAC transgenics: behavioral and physical features.,,,
253,"10767339|a|Fragile X syndrome is a common cause of mental retardation involving loss of expression of the FMR1 gene. The role of FMR1 remains undetermined but the protein appears to be involved in RNA metabolism. Fmr1 knockout mice exhibit a phenotype with some similarities to humans, such as macroorchidism and behavioral abnormalities. As a step toward understanding the function of FMR1 and the determination of the potential for therapeutic approaches to fragile X syndrome, yeast artificial chromosome (YAC) transgenic mice were generated in order to determine whether the Fmr1 knockout mouse phenotype could be rescued. Several transgenic lines were generated that carried the entire FMR1 locus with extensive amounts of flanking sequence. We observed that the YAC transgene supported production of the human protein (FMRP) which was present at levels 10 to 15 times that of endogenous protein and was expressed in a cell- and tissue-specific manner. Macro-orchidism was absent in knockout mice carrying the YAC transgene indicating functional rescue by the human protein. Given the complex behavioral phenotype in fragile X patients and the mild phenotype previously reported for the Fmr1 knockout mouse, we performed a more thorough evaluation of the Fmr1 knockout phenotype using additional behavioral assays that had not previously been reported for this animal model. The mouse displayed reduced anxiety-related responses with increased exploratory behavior. FMR1 YAC transgenic mice overexpressing the human protein did produce opposing behavioral responses and additional abnormal behaviors were also observed. These findings have significant implications for gene therapy for fragile X syndrome since overexpression of the gene may harbor its own phenotype.. ",,,
254,10767339,FMR1 deficiency,SpecificDisease,OMIM:300624
255,10767339,Fragile X syndrome,SpecificDisease,D005600
256,10767339,mental retardation,DiseaseClass,D008607
257,10767339,macroorchidism,SpecificDisease,D005600
258,10767339,fragile X syndrome,SpecificDisease,D005600
259,10767339,fragile X,Modifier,D005600
260,10767339,anxiety,Modifier,D001008
261,10767339,fragile X syndrome,SpecificDisease,D005600
263,10208848|t|Fabry disease: identification of novel alpha-galactosidase A mutations and molecular carrier detection by use of fluorescent chemical cleavage of mismatches.,,,
264,"10208848|a|Fabry disease (FD) (angiokeratoma corporis diffusum) is an X-linked inborn error of glycosphingolipid metabolism caused by defects in the lysosomal alpha-galactosidase A gene (GLA). The enzymatic defect leads to the systemic accumulation of neutral glycosphingolipids with terminal alpha-galactosyl moieties. Clinically, affected hemizygous males have angiokeratoma, severe acroparesthesia, renal failure, and vasculopathy of the heart and brain. While demonstration of alpha-galactosidase deficiency in leukocytes is diagnostic in affected males, enzymatic detection of female carriers is often inconclusive, due to random X-chromosomal inactivation, underlining the need of molecular investigations for accurate genetic counseling. By use of chemical cleavage of mismatches adapted to fluorescence-based detection systems, we have characterized the mutations underlying alpha-Gal A deficiency in 16 individuals from six unrelated families with FD. The mutational spectrum included five missense mutations (C202W, C223G, N224D, R301Q, and Q327K) and one splice-site mutation [IVS3 G (-1) -- > C]. Studies at the mRNA level showed that the latter led to altered pre-mRNA splicing with consequent alteration of the mRNA translational reading frame and generation of a premature termination codon of translation. By use of this strategy, carrier status was accurately assessed in all seven at-risk females tested, whereas enzymatic dosages failed to diagnose or exclude heterozygosity.. ",,,
265,10208848,Fabry disease,SpecificDisease,D000795
266,10208848,Fabry disease,SpecificDisease,D000795
267,10208848,FD,SpecificDisease,D000795
268,10208848,angiokeratoma corporis diffusum,SpecificDisease,D000795
269,10208848,X-linked inborn error of glycosphingolipid metabolism,DiseaseClass,D008052
270,10208848,angiokeratoma,SpecificDisease,D000794
271,10208848,severe acroparesthesia,SpecificDisease,D010292
272,10208848,renal failure,SpecificDisease,D051437
273,10208848,vasculopathy of the heart and brain,CompositeMention,D014652
274,10208848,alpha-galactosidase deficiency,SpecificDisease,D000795
275,10208848,alpha-Gal A deficiency,SpecificDisease,D000795
276,10208848,FD,SpecificDisease,D000795
278,8533768|t|Evidence for linkage of bipolar disorder to chromosome 18 with a parent-of-origin effect.,,,
279,"8533768|a|A susceptibility gene on chromosome 18 and a parent-of-origin effect have been suggested for bipolar affective disorder (BPAD). We have studied 28 nuclear families selected for apparent unilineal transmission of the BPAD phenotype, by using 31 polymorphic markers spanning chromosome 18. Evidence for linkage was tested with affected-sib-pair and LOD score methods under two definitions of the affected phenotype. The affected-sibpair analyses indicated excess allele sharing for markers on 18p within the region reported previously. The greatest sharing was at D18S37  64% in bipolar and recurrent unipolar (RUP) sib pairs (P =. 0006). In addition, excess sharing of the paternally, but not maternally, transmitted alleles was observed at three markers on 18q  at D18S41, 51 bipolar and RUP sib pairs were concordant for paternally transmitted alleles, and 21 pairs were discordant (P = 0004). The evidence for linkage to loci on both 18p and 18q was strongest in the 11 paternal pedigrees, i. e e., those in which the father or one of the fathers sibs is affected. In these pedigrees, the greatest allele sharing (81%; P =. 00002) and the highest LOD score (3. 51; phi = 0. 0) were observed at D18S41. Our results provide further support for linkage of BPAD to chromosome 18 and the first molecular evidence for a parent-of-origin effect operating in this disorder. The number of loci involved, and their precise location, require further study ",,,
