,pubmed_id,value,class,id_ontology
717,7106752,favism,SpecificDisease,D005236
718,7106752,hemolytic anemia,SpecificDisease,D000743
719,7106752,deficient G6PD,Modifier,D005955
720,7106752,G6PD deficiency,SpecificDisease,D005955
721,7106752,Favism,SpecificDisease,D005236
722,7106752,favism,SpecificDisease,D005236
726,10480214,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,D020389
727,10480214,contractures of the Achilles tendons,DiseaseClass,D003286
728,10480214,contractures of the elbows,DiseaseClass,D003286
729,10480214,cardiac abnormality,DiseaseClass,D018376
730,10480214,X-linked Emery-Dreifuss muscular dystrophy,SpecificDisease,D020389
731,10480214,EDMD,SpecificDisease,D020389
732,10480214,EDMD,SpecificDisease,D020389
733,10480214,sudden cardiac death,SpecificDisease,D016757
737,1682919,centrocytic lymphoma,DiseaseClass,D008223
738,1682919,centrocytic lymphoma,DiseaseClass,D008223
739,1682919,B-cell neoplasms,SpecificDisease,D016393
740,1682919,parathyroid adenomas,DiseaseClass,D010282
742,1682919,centrocytic lymphomas,DiseaseClass,D008223
743,1682919,noncentrocytic lymphomas,DiseaseClass,D008223
744,1682919,centrocytic lymphomas,DiseaseClass,D008223
745,1682919,B-cell neoplasms,SpecificDisease,D016393
746,1682919,centrocytic lymphoma,DiseaseClass,D008223
750,7202134,Adrenoleukodystrophy,SpecificDisease,D000326
751,7202134,adrenoleukodystrophy,Modifier,D000326
752,7202134,ALD,Modifier,D000326
753,7202134,ALD,Modifier,D000326
754,7202134,ALD,Modifier,D000326
755,7202134,ALD,Modifier,D000326
759,6337374,Glucose-6-phosphate dehydrogenase deficiency,SpecificDisease,D005955
760,6337374,Glucose-6-phosphate dehydrogenase (G6PD; EC 1. 1. 1. 49) -deficient,Modifier,D005955
761,6337374,malaria,Modifier,D008288
762,6337374,G6PD deficiency,SpecificDisease,D005955
763,6337374,G6PD deficiency,SpecificDisease,D005955
764,6337374,thalassemia,Modifier,D013789
765,6337374,G6PD deficiency,SpecificDisease,D005955
766,6337374,malarious,Modifier,D008288
767,6337374,malaria,SpecificDisease,D008288
768,6337374,fatal hemolysis,SpecificDisease,D006461
772,3718019,Heterozygous C2 deficiency,SpecificDisease,OMIM:217000
773,3718019,angioedema,SpecificDisease,D000799
774,3718019,myasthenia gravis,SpecificDisease,D009157
775,3718019,systemic lupus erythematosus,SpecificDisease,D008180
776,3718019,myasthenia gravis,SpecificDisease,D009157
777,3718019,systemic lupus erythematosus,SpecificDisease,D008180
778,3718019,angioedema,SpecificDisease,D000799
779,3718019,complement factor 2 (C2) deficiency,SpecificDisease,OMIM:217000
780,3718019,C2 deficiency,SpecificDisease,OMIM:217000
781,3718019,C2 deficiency,SpecificDisease,OMIM:217000
782,3718019,autoimmune disorders,DiseaseClass,D001327
786,2963536,C3 deficiency,SpecificDisease,OMIM:613779
787,2963536,glomerulonephritis,SpecificDisease,D005921
788,2963536,deficiency of the third component of complement,SpecificDisease,OMIM:613779
789,2963536,bacterial infections,DiseaseClass,D001424
790,2963536,pneumonia,SpecificDisease,D011014
791,2963536,mesangiopathic glomerulonephritis,SpecificDisease,D005921
792,2963536,C3 deficiency,SpecificDisease,OMIM:613779
793,2963536,immune-complex disease,DiseaseClass,D007105
794,2963536,pyogenic infections,DiseaseClass,D007239
795,2963536,C3 deficiency,SpecificDisease,OMIM:613779
799,7586656,Lesch-Nyhan syndrome,SpecificDisease,D007926
800,7586656,HPRT enzyme deficiency,SpecificDisease,D007926
801,7586656,Lesch-Nyhan syndrome,SpecificDisease,D007926
805,10426999,tumor,Modifier,D009369
807,10426999,breast cancer,Modifier,D001943
811,3678494,Duchenne muscular dystrophy,SpecificDisease,D020388
812,3678494,Duchenne muscular dystrophy,SpecificDisease,D020388
813,3678494,DMD,SpecificDisease,D020388
814,3678494,DMD,Modifier,D020388
815,3678494,DMD,SpecificDisease,D020388
819,8281152,Myotonic dystrophy,Modifier,D009223
820,8281152,myotonic dystrophy,SpecificDisease,D009223
821,8281152,DM,SpecificDisease,D009223
822,8281152,myotonic dystrophy,Modifier,D009223
823,8281152,DM,Modifier,D009223
824,8281152,DM,SpecificDisease,D009223
825,8281152,DM,SpecificDisease,D009223
829,7316485,enzyme deficiency,DiseaseClass,D008661
830,7316485,haemolysis,SpecificDisease,D006461
831,7316485,G6PD deficiency,SpecificDisease,D005955
835,10677309,breast cancer,Modifier,D001943
836,10677309,autosomal recessive disorder,DiseaseClass,D030342
837,10677309,ataxia-telangiectasia,SpecificDisease,D001260
838,10677309,A-T,SpecificDisease,D001260
839,10677309,breast cancer,SpecificDisease,D001943
840,10677309,breast cancer,SpecificDisease,D001943
841,10677309,sporadic breast cancer,SpecificDisease,D001943
842,10677309,breast cancer,SpecificDisease,D001943
846,10709732,Autoimmune lymphoproliferative syndrome,SpecificDisease,D056735
847,10709732,ALPS,SpecificDisease,D056735
848,10709732,Autoimmune lymphoproliferative syndrome,SpecificDisease,D056735
849,10709732,ALPS,SpecificDisease,D056735
850,10709732,ALPS,SpecificDisease,D056735
851,10709732,ALPS,Modifier,D056735
852,10709732,ALPS,Modifier,D056735
856,8551426,galactosemia,SpecificDisease,D005693
857,8551426,galactosemia,SpecificDisease,D005693
858,8551426,classic galactosemia,SpecificDisease,D005693
859,8551426,galactosemia,SpecificDisease,D005693
860,8551426,galactosemia,SpecificDisease,D005693
861,8551426,galactosemia,SpecificDisease,D005693
862,8551426,galactosemia,SpecificDisease,D005693
866,10699184,myotonic dystrophy,Modifier,D009223
867,10699184,Myotonic dystrophy,SpecificDisease,D009223
868,10699184,DM,SpecificDisease,D009223
869,10699184,inherited neuromuscular disease,DiseaseClass,D009468+D030342
870,10699184,genetic defect,DiseaseClass,D030342
871,10699184,myotonic dystrophy,Modifier,D009223
872,10699184,DM,Modifier,D009223
876,10417286,van der Woude syndrome,SpecificDisease,C536528
877,10417286,cleft palate,SpecificDisease,D002972
878,10417286,van der Woude syndrome,SpecificDisease,C536528
879,10417286,VWS,SpecificDisease,C536528
881,10417286,cleft lip/palate,SpecificDisease,D002971|D002972
882,10417286,CL/P,SpecificDisease,D002971|D002972
883,10417286,cleft palate,SpecificDisease,D002972
884,10417286,CP,SpecificDisease,D002972
885,10417286,bifid uvula,SpecificDisease,C531732
886,10417286,hypodontia,SpecificDisease,D000848
887,10417286,H,SpecificDisease,D000848
888,10417286,VWS,SpecificDisease,C536528
889,10417286,CL/P,SpecificDisease,D002971|D002972
890,10417286,CP,SpecificDisease,D002972
891,10417286,CP,SpecificDisease,D002972
892,10417286,VWS,SpecificDisease,C536528
893,10417286,clefts,DiseaseClass,D002971|D002972
894,10417286,VWS,SpecificDisease,C536528
895,10417286,CP,SpecificDisease,D002972
896,10417286,VWS,SpecificDisease,C536528
897,10417286,VWS,Modifier,C536528
898,10417286,CP,SpecificDisease,D002972
899,10417286,VWS,Modifier,C536528
903,3393536,enzyme deficiency,DiseaseClass,D008661
904,3393536,hemolytic anemia,SpecificDisease,D000743
905,3393536,Glucose-6-phosphate dehydrogenase (G6PD; EC 1. 1. 1. 49) deficiency,SpecificDisease,D005955
906,3393536,genetic abnormality,DiseaseClass,D030342
907,3393536,enzyme deficiency,DiseaseClass,D008661
908,3393536,favism,DiseaseClass,D005236
909,3393536,neonatal jaundice,DiseaseClass,D007567
910,3393536,hemolytic anemia,SpecificDisease,D000743
911,3393536,G6PD deficiency,SpecificDisease,D005955
915,2215607,CETP deficiency,SpecificDisease,OMIM:143470
916,2215607,CETP deficiency,SpecificDisease,OMIM:143470
917,2215607,hypercholesterolemia,SpecificDisease,D006937
918,2215607,CETP deficiency,SpecificDisease,OMIM:143470
919,2215607,CETP deficiency,SpecificDisease,OMIM:143470
920,2215607,premature atherosclerosis,SpecificDisease,D050197
921,2215607,CETP deficiency,SpecificDisease,OMIM:143470
922,2215607,CETP deficiency,SpecificDisease,OMIM:143470
926,7523157,deficiency of the seventh component of complement,SpecificDisease,OMIM:610102
927,7523157,meningococcal infection,SpecificDisease,D008589
928,7523157,Terminal complement component deficiency,SpecificDisease,D007153
929,7523157,meningococcal infection,SpecificDisease,D008589
930,7523157,meningococcal infection,SpecificDisease,D008589
931,7523157,terminal complement deficiency,SpecificDisease,D007153
932,7523157,completely deficient in the seventh component of complement,SpecificDisease,OMIM:610102
933,7523157,C7 deficiency,Modifier,OMIM:610102
934,7523157,C7 deficient,SpecificDisease,OMIM:610102
935,7523157,meningococcal infection,SpecificDisease,D008589
936,7523157,meningococcal,Modifier,D008589
937,7523157,complement deficient,Modifier,D007153
941,3162536,muscular dystrophy,DiseaseClass,D009136
943,3162536,DMD,SpecificDisease,D020388
944,3162536,BMD,SpecificDisease,C537666
945,3162536,DMD,Modifier,D020388
946,3162536,BMD,Modifier,C537666
947,3162536,DMD,Modifier,D020388
948,3162536,DMD,SpecificDisease,D020388
952,10631148,retinoblastoma,Modifier,D012175
953,10631148,hereditary retinoblastoma,SpecificDisease,D012175
954,10631148,retinoblastoma,Modifier,D012175
955,10631148,hereditary retinoblastoma,SpecificDisease,D012175
956,10631148,retinoblastoma,Modifier,D012175
960,10861298,PDS,Modifier,C536648
961,10861298,Pendred syndrome,SpecificDisease,C536648
962,10861298,non-syndromic hearing loss,SpecificDisease,C537845
963,10861298,DFNB4,SpecificDisease,OMIM:600791
964,10861298,PDS,Modifier,C536648
965,10861298,Pendred syndrome,SpecificDisease,C536648
966,10861298,autosomal recessive non-syndromic hearing loss,SpecificDisease,OMIM:600791
967,10861298,DFNB4,Modifier,OMIM:600791
968,10861298,non-syndromic hearing loss,SpecificDisease,C537845
969,10861298,PDS,Modifier,C536648
970,10861298,PDS,Modifier,C536648
971,10861298,Pendred syndrome,SpecificDisease,C536648
972,10861298,PDS,Modifier,C536648
973,10861298,non-syndromic hearing loss,SpecificDisease,C537845
974,10861298,Pendred syndrome,Modifier,C536648
975,10861298,PDS,Modifier,C536648
976,10861298,non-syndromic hearing loss,SpecificDisease,C537845
977,10861298,Pendred syndrome,SpecificDisease,C536648
978,10861298,DFNB4,SpecificDisease,OMIM:600791
979,10861298,goiter,DiseaseClass,D006042
980,10861298,DFNB4,SpecificDisease,OMIM:600791
984,1353340,metachromatic leukodystrophy,SpecificDisease,D007966
985,1353340,metachromatic leukodystrophy,SpecificDisease,D007966
986,1353340,MLD,SpecificDisease,D007966
987,1353340,MLD,SpecificDisease,D007966
988,1353340,MLD,Modifier,D007966
989,1353340,MLD,SpecificDisease,D007966
993,10200300,"autoimmune lymphoproliferative syndrome, type Ia",SpecificDisease,D056735
994,10200300,autoimmune lymphoproliferative syndrome,SpecificDisease,D056735
995,10200300,ALPS,SpecificDisease,D056735
996,10200300,ALPS,Modifier,D056735
997,10200300,ALPS,Modifier,D056735
998,10200300,ALPS,SpecificDisease,D056735
1002,10408771,Classical galactosemia,SpecificDisease,D005693
1003,10408771,Classical galactosemia,SpecificDisease,D005693
1004,10408771,galactosemia,SpecificDisease,D005693
1008,10636421,X-linked retinoschisis,SpecificDisease,D041441
1009,10636421,X-linked retinoschisis,SpecificDisease,D041441
1010,10636421,XLRS,SpecificDisease,D041441
1011,10636421,vitreoretinal dystrophy,DiseaseClass,D058499
1012,10636421,visual loss,SpecificDisease,C531604
1013,10636421,XLRS,Modifier,D041441
1014,10636421,XLRS,SpecificDisease,D041441
1015,10636421,genetic abnormalities,DiseaseClass,D030342
1016,10636421,XLRS,SpecificDisease,D041441
1017,10636421,XLRS,SpecificDisease,D041441
1021,10429004,phenylalanine hydroxylase deficiency,SpecificDisease,OMIM:261600
1022,10429004,Maternal Phenylketonuria,Modifier,D017042
1023,10429004,maternal phenylketonuria,SpecificDisease,D017042
1024,10429004,PKU,SpecificDisease,D010661
1025,10429004,hyperphenylalaninemic,Modifier,D010661
1026,10429004,Maternal PKU,Modifier,D017042
1027,10429004,PKU,SpecificDisease,D010661
1028,10429004,PKU,SpecificDisease,D010661
1029,10429004,PKU,SpecificDisease,D010661
1030,10429004,mild hyperphenylalaninemia,SpecificDisease,D010661
1031,10429004,MHP,SpecificDisease,D010661
1032,10429004,PAH-deficient,Modifier,OMIM:261600
1033,10429004,PKU,Modifier,D010661
1034,10429004,MHP,Modifier,D010661
1035,10429004,PKU,Modifier,D010661
1036,10429004,PKU,Modifier,D010661
1037,10429004,PKU,Modifier,D010661
1038,10429004,PKU,Modifier,D010661
1039,10429004,PKU,SpecificDisease,D010661
1040,10429004,PKU,SpecificDisease,D010661
1041,10429004,maternal phenylketonuria,SpecificDisease,D017042
1042,10429004,PKU,SpecificDisease,D010661
1043,10429004,PKU,SpecificDisease,D010661
1047,1380672,hypomyelination,SpecificDisease,D003711
1048,1380672,glial cell death,SpecificDisease,D004194
1049,1380672,genetic disorders,DiseaseClass,D030342
1050,1380672,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
1052,1380672,hypomyelination,SpecificDisease,D003711
1053,1380672,myelin-deficient,SpecificDisease,D003711
1054,1380672,Hypomyelination,SpecificDisease,D003711
1055,1380672,oligodendrocyte degeneration,SpecificDisease,D056784
1056,1380672,Pelizaeus-Merzbacher disease,SpecificDisease,OMIM:312080
1060,10594001,alkaptonuria,Modifier,D000474
1061,10594001,Alkaptonuria,SpecificDisease,D000474
1062,10594001,AKU,SpecificDisease,D000474
1063,10594001,inborn error of metabolism,DiseaseClass,D008661
1064,10594001,AKU,Modifier,D000474
1065,10594001,AKU,Modifier,D000474
1066,10594001,AKU,Modifier,D000474
1067,10594001,AKU,Modifier,D000474
1071,8441467,X-linked adrenoleukodystrophy,Modifier,D000326
1072,8441467,Adrenoleukodystrophy,SpecificDisease,D000326
1073,8441467,ALD,SpecificDisease,D000326
1074,8441467,X-linked disease,DiseaseClass,D040181
1075,8441467,cerebral ALD,SpecificDisease,D000326
1076,8441467,adrenomyeloneuropathy,SpecificDisease,D000326
1077,8441467,AMN,SpecificDisease,D000326
1078,8441467,ALD,SpecificDisease,D000326
1079,8441467,Central nervous system demyelination,DiseaseClass,D003711
1080,8441467,AMN,SpecificDisease,D000326
1081,8441467,Adrenal insufficiency,DiseaseClass,D000309
1082,8441467,Addisons disease,SpecificDisease,D000224
1083,8441467,ALD,SpecificDisease,D000326
1084,8441467,ALD,SpecificDisease,D000326
1085,8441467,ALD,SpecificDisease,D000326
1086,8441467,ALD,SpecificDisease,D000326
1087,8441467,ALD,Modifier,D000326
1091,10618304,Brugada syndrome,SpecificDisease,D053840
1092,10618304,congenital long-QT syndrome,SpecificDisease,D008133
1093,10618304,LQT3,SpecificDisease,C537034
1094,10618304,idiopathic ventricular fibrillation,SpecificDisease,C537182
1095,10618304,IVF,SpecificDisease,C537182
1096,10618304,IVF,SpecificDisease,C537182
1097,10618304,LQT3,Modifier,C537034
1098,10618304,IVF,SpecificDisease,C537182
1102,10369876,Autosomal recessive familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700
1103,10369876,Familial neurohypophyseal diabetes insipidus,SpecificDisease,OMIM:125700
1104,10369876,autosomal dominant disorder,DiseaseClass,D030342
1105,10369876,arginine vasopressin (AVP) deficiency,SpecificDisease,OMIM:125700
1106,10369876,neuronal damage,DiseaseClass,D009410
1107,10369876,neurohypophyseal diabetes insipidus,SpecificDisease,D020790
1108,10369876,deficiency of active AVP,DiseaseClass,OMIM:125700
1112,2575483,aniridia,SpecificDisease,D015783
1113,2575483,aniridia,SpecificDisease,D015783
1114,2575483,aniridia,Modifier,D015783
1115,2575483,aniridia,SpecificDisease,D015783
1116,2575483,aniridia,SpecificDisease,D015783
1120,10607954,Knobloch syndrome,SpecificDisease,C537209
1121,10607954,midline scalp defect of the frontal region,DiseaseClass,C538225
1122,10607954,Knobloch syndrome,SpecificDisease,C537209
1123,10607954,vitreoretinal degeneration,SpecificDisease,D012162
1124,10607954,high myopia,SpecificDisease,D009216
1125,10607954,cataract,SpecificDisease,D002386
1126,10607954,telecanthus,SpecificDisease,D030342
1127,10607954,hypertelorism,SpecificDisease,D006972
1128,10607954,high-arched palate,SpecificDisease,D007569
1129,10607954,defect of the anterior midline scalp,DiseaseClass,C538225
1130,10607954,midline scalp defects,DiseaseClass,C538225
1134,10602116,Pendred syndrome,SpecificDisease,C536648
1135,10602116,PDS,Modifier,C536648
1136,10602116,Pendred syndrome,SpecificDisease,C536648
1137,10602116,congenital sensorineural hearing loss,SpecificDisease,D006319
1138,10602116,thyroid goiter,SpecificDisease,D006042
1139,10602116,autosomal recessive disorder,DiseaseClass,D030342
1140,10602116,PDS,Modifier,C536648
1141,10602116,PDS,Modifier,C536648
1142,10602116,congenital deafness,SpecificDisease,D003638
1143,10602116,widened vestibular aqueduct,SpecificDisease,OMIM:600791
1144,10602116,goiter,SpecificDisease,D006042
1145,10602116,Pendred syndrome,SpecificDisease,C536648
1146,10602116,PDS,Modifier,C536648
1147,10602116,congenital hearing loss,SpecificDisease,D003638
1148,10602116,inner ear morphological anomaly,SpecificDisease,D007759
1149,10602116,thyroid goiter,SpecificDisease,D006042
1153,10470088,familial adenomatous polyposis,SpecificDisease,D011125
1154,10470088,tumor,Modifier,D009369
1155,10470088,tumors,DiseaseClass,D009369
1156,10470088,FAP,SpecificDisease,D011125
1157,10470088,familial adenomatous polyposis,SpecificDisease,D011125
1158,10470088,sporadic colorectal cancers,SpecificDisease,D015179
1159,10470088,APC,Modifier,D011125
1160,10470088,attenuated polyposis,Modifier,C538265
1161,10470088,APC,Modifier,D011125
1162,10470088,FAP,Modifier,D011125
1163,10470088,APC,Modifier,D011125
1164,10470088,colorectal adenomas,SpecificDisease,D000236
1165,10470088,FAP,Modifier,D011125
1166,10470088,APC,Modifier,D011125
1167,10470088,APC,Modifier,D011125
1168,10470088,FAP desmoids,SpecificDisease,D018222
